"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.329133833E0,1.334624634E0,9.663305054E0,1.008602600E0,9.807036590E0
3.339190833E0,1.295855255E0,9.698481903E0,9.948312378E-1,9.835114705E0
3.349247833E0,1.272354126E0,9.727970581E0,9.696835327E-1,9.858629864E0
3.359304833E0,1.246008911E0,9.728419647E0,9.436376953E-1,9.853179139E0
3.369361500E0,1.216220856E0,9.720935211E0,9.608518982E-1,9.843729523E0
3.379418500E0,1.188378754E0,9.723928986E0,9.839039612E-1,9.845562756E0
3.389475500E0,1.153950348E0,9.715696106E0,9.966275024E-1,9.834613292E0
3.399531500E0,1.120869141E0,9.702822876E0,1.012644196E0,9.819703033E0
3.409588500E0,1.094823303E0,9.688153381E0,1.036594391E0,9.804768327E0
3.419645500E0,1.079405365E0,9.691596222E0,1.059496765E0,9.808908536E0
3.429702500E0,1.062640228E0,9.700427856E0,1.059047699E0,9.815757071E0
3.439759500E0,1.055006104E0,9.690249023E0,1.046174469E0,9.803491472E0
3.449816500E0,1.035396881E0,9.678423615E0,1.032552795E0,9.788263157E0
3.459873500E0,1.024469604E0,9.671537933E0,1.027613068E0,9.779783872E0
3.469930500E0,1.030606842E0,9.692494354E0,1.024918671E0,9.800870143E0
3.479987500E0,1.023870850E0,9.707912292E0,1.027762756E0,9.815710309E0
3.490044500E0,1.042432251E0,9.708960114E0,1.042731628E0,9.820278037E0
3.500101500E0,1.045875092E0,9.703421631E0,1.041833496E0,9.815073259E0
3.510158500E0,1.044378204E0,9.695188751E0,1.064586182E0,9.809217833E0
3.520214500E0,1.058898010E0,9.674232330E0,1.099613342E0,9.793936169E0
3.530271500E0,1.065783691E0,9.664203186E0,1.102457428E0,9.785097367E0
3.540328500E0,1.075214081E0,9.658215637E0,1.107397156E0,9.780774155E0
3.550385500E0,1.085841980E0,9.668843536E0,1.104852448E0,9.792154363E0
3.560442500E0,1.060095520E0,9.678573303E0,1.090332642E0,9.797316417E0
3.570499500E0,1.044976959E0,9.701026611E0,1.073717194E0,9.816046188E0
3.580556500E0,1.045575714E0,9.721983032E0,1.077309723E0,9.837213980E0
3.590613500E0,1.053958282E0,9.718989258E0,1.084345093E0,9.835923166E0
3.600670500E0,1.058898010E0,9.727671204E0,1.113235016E0,9.848255898E0
3.610727500E0,1.079555054E0,9.719737701E0,1.122366028E0,9.843700808E0
3.620783500E0,1.078058167E0,9.693242798E0,1.133442993E0,9.818648500E0
3.630840500E0,1.056203613E0,9.687404938E0,1.160985718E0,9.813728564E0
3.640897500E0,1.066382446E0,9.696236572E0,1.157093811E0,9.823087156E0
3.650954500E0,1.069525909E0,9.701625366E0,1.119971008E0,9.824446828E0
3.661011500E0,1.111588440E0,9.758806458E0,1.102307739E0,9.883572972E0
3.671068500E0,1.134640503E0,9.753567352E0,1.084644470E0,9.879065684E0
3.681125500E0,1.152303772E0,9.744136963E0,1.104702759E0,9.874025386E0
3.691182500E0,1.200204163E0,9.762099609E0,1.138682098E0,9.901296669E0
3.701239500E0,1.225202179E0,9.754315796E0,1.142873383E0,9.897169120E0
3.711296500E0,1.254391479E0,9.719737701E0,1.159788208E0,9.868733843E0
3.721353500E0,1.280137939E0,9.648635559E0,1.193917236E0,9.806138876E0
3.731409500E0,1.286275177E0,9.600286102E0,1.227597198E0,9.763554269E0
3.741466500E0,1.279988251E0,9.563013611E0,1.224453735E0,9.725681786E0
3.751523500E0,1.265618134E0,9.567653961E0,1.243464203E0,9.730775653E0
3.761580500E0,1.241817627E0,9.619745636E0,1.260678406E0,9.781151628E0
3.771637500E0,1.206341400E0,9.670190735E0,1.267414398E0,9.827216680E0
3.781694500E0,1.186133423E0,9.700128479E0,1.265618134E0,9.853993823E0
3.791751500E0,1.154698792E0,9.692644043E0,1.235530701E0,9.839065705E0
3.801808500E0,1.113983459E0,9.670490112E0,1.182091827E0,9.805951216E0
3.811865500E0,1.082548828E0,9.660910034E0,1.153950348E0,9.789621855E0
3.821922500E0,1.040635986E0,9.680070190E0,1.102607117E0,9.798082700E0
3.831979500E0,1.020877075E0,9.689201202E0,1.037941589E0,9.797965742E0
3.842035500E0,1.007255402E0,9.704768829E0,1.004710693E0,9.808493516E0
3.852092500E0,1.000818787E0,9.718839569E0,1.007405090E0,9.822033691E0
3.862149500E0,1.016087036E0,9.739646301E0,1.003064117E0,9.843743219E0
3.872206500E0,1.017434235E0,9.727222137E0,1.018482056E0,9.833174901E0
3.882263500E0,1.016236725E0,9.706415405E0,1.041683807E0,9.814904088E0
3.892320500E0,1.035696259E0,9.724078674E0,1.079405365E0,9.838469838E0
3.902377500E0,1.053209839E0,9.714947662E0,1.090931396E0,9.832578012E0
3.912434500E0,1.039887543E0,9.715995483E0,1.103804626E0,9.833632034E0
3.922491500E0,1.069825287E0,9.716893616E0,1.128353577E0,9.840514696E0
3.932548500E0,1.081201630E0,9.711504822E0,1.123563538E0,9.835889278E0
3.942605500E0,1.091081085E0,9.685159607E0,1.127605133E0,9.811435567E0
3.952662500E0,1.118923187E0,9.645941162E0,1.126557312E0,9.775750681E0
3.962718500E0,1.129251709E0,9.624835052E0,1.115330658E0,9.754825559E0
3.972775500E0,1.154100037E0,9.619446259E0,1.122515717E0,9.753242269E0
3.982832500E0,1.186432800E0,9.634415131E0,1.122815094E0,9.771913397E0
3.992889500E0,1.194515991E0,9.659712524E0,1.134041748E0,9.799130839E0
4.002946500E0,1.179247742E0,9.677824860E0,1.144370270E0,9.816338552E0
4.013003500E0,1.159638519E0,9.685758362E0,1.149010620E0,9.822367431E0
4.023060500E0,1.125958557E0,9.701176300E0,1.138083344E0,9.832387196E0
4.033117500E0,1.087338867E0,9.708061981E0,1.129850464E0,9.833887091E0
4.043174500E0,1.063238983E0,9.706565094E0,1.111139374E0,9.827640295E0
4.053231500E0,1.060394897E0,9.703421631E0,1.106199646E0,9.823670716E0
4.063288500E0,1.051413574E0,9.711804199E0,1.102158051E0,9.830532217E0
4.073344500E0,1.056203613E0,9.714648285E0,1.098116455E0,9.833403130E0
4.083401500E0,1.036444702E0,9.722282410E0,1.093476105E0,9.838327239E0
4.093458500E0,1.042881317E0,9.712552643E0,1.099613342E0,9.830077812E0
4.103515500E0,1.043031006E0,9.713301086E0,1.116378479E0,9.832722542E0
4.113572500E0,1.050515442E0,9.708211670E0,1.112336884E0,9.828033876E0
4.123629500E0,1.050515442E0,9.692194977E0,1.125958557E0,9.813766292E0
4.133686500E0,1.059347076E0,9.676627350E0,1.139280853E0,9.800882305E0
4.143743500E0,1.054107971E0,9.675280151E0,1.132395172E0,9.798189039E0
4.153800500E0,1.060245209E0,9.664352875E0,1.130149841E0,9.787802361E0
4.163857500E0,1.058448944E0,9.660760345E0,1.115330658E0,9.782359996E0
4.173914500E0,1.084794159E0,9.651329956E0,1.110839996E0,9.775423970E0
4.183970500E0,1.088386688E0,9.652377777E0,1.111289062E0,9.776908802E0
4.194027500E0,1.088686066E0,9.664502563E0,1.118623810E0,9.789748024E0
4.204084500E0,1.103205872E0,9.671837311E0,1.126257935E0,9.799487594E0
4.214141500E0,1.109043732E0,9.693093109E0,1.095122681E0,9.817602849E0
4.224198500E0,1.106798401E0,9.711504822E0,1.075513458E0,9.833364521E0
4.234255500E0,1.113384705E0,9.712402954E0,1.087787933E0,9.836344811E0
4.244312500E0,1.122815094E0,9.704619141E0,1.109343109E0,9.832140588E0
4.254369500E0,1.146316223E0,9.701775055E0,1.122665405E0,9.833557734E0
4.264426500E0,1.174906769E0,9.713001709E0,1.107397156E0,9.846275264E0
4.274483500E0,1.154698792E0,9.685908051E0,1.097517700E0,9.816042439E0
4.284540500E0,1.171463928E0,9.690698090E0,1.141526184E0,9.827768782E0
4.294596500E0,1.150806885E0,9.701625366E0,1.176703033E0,9.840250061E0
4.304653500E0,1.132844238E0,9.699230347E0,1.197659454E0,9.838332865E0
4.314710500E0,1.134939880E0,9.676926727E0,1.212927704E0,9.818461847E0
4.324767500E0,1.154399414E0,9.670789490E0,1.240620117E0,9.818143696E0
4.334824500E0,1.190324707E0,9.683962097E0,1.249302063E0,9.836500925E0
4.344881500E0,1.179098053E0,9.662556610E0,1.220561829E0,9.810455832E0
4.354938500E0,1.150058441E0,9.623038788E0,1.186732178E0,9.763905120E0
4.364995875E0,1.126856689E0,9.605225830E0,1.179846497E0,9.742802831E0
4.375052875E0,1.082099762E0,9.601932678E0,1.148262177E0,9.730701777E0
4.385109875E0,1.025517426E0,9.610015869E0,1.112785950E0,9.728431711E0
4.395166875E0,9.720785522E-1,9.609117737E0,1.075064392E0,9.717810650E0
4.405222875E0,8.948391724E-1,9.641450500E0,1.084195404E0,9.743396973E0
4.415279875E0,8.192463684E-1,9.691296844E0,1.101110229E0,9.787994834E0
4.425336875E0,7.074288940E-1,9.765841827E0,1.109343109E0,9.854073491E0
4.435393875E0,5.804928589E-1,9.796078949E0,1.111738129E0,9.876036472E0
4.445450875E0,5.557942200E-1,9.790091400E0,1.143621826E0,9.872318255E0
4.455507875E0,5.288502502E-1,9.724378052E0,1.200204163E0,9.812425853E0
4.465564875E0,5.236111450E-1,9.645492096E0,1.293011169E0,9.745848567E0
4.475621875E0,5.340893555E-1,9.561367035E0,1.355131989E0,9.671678951E0
4.485678875E0,5.695655823E-1,9.508676605E0,1.351689148E0,9.621143346E0
4.495735875E0,6.545887756E-1,9.499994659E0,1.261576538E0,9.605725395E0
4.505792875E0,7.321275330E-1,9.483079834E0,1.107846222E0,9.575601136E0
4.515848875E0,7.551795959E-1,9.486672363E0,9.737251282E-1,9.566367617E0
4.525905875E0,7.722441101E-1,9.517208862E0,8.773255920E-1,9.588708239E0
4.535962875E0,7.517367554E-1,9.577533417E0,7.658074951E-1,9.637464169E0
4.546019875E0,7.116201782E-1,9.682764587E0,6.915618896E-1,9.733477856E0
4.556076875E0,6.596781921E-1,9.794731750E0,5.996530151E-1,9.835218814E0
4.566133875E0,5.580395508E-1,9.873617706E0,4.963677979E-1,9.901823859E0
4.576190875E0,4.695735168E-1,9.915530548E0,4.282594299E-1,9.935876986E0
4.586247875E0,3.957769775E-1,9.939331055E0,4.016148376E-1,9.955311934E0
4.596304875E0,3.074606323E-1,9.921218719E0,4.116439819E-1,9.934513762E0
4.606361875E0,2.445913696E-1,9.891879730E0,4.357438660E-1,9.904493034E0
4.616418875E0,2.020797729E-1,9.876461792E0,4.596940613E-1,9.889218998E0
4.626475875E0,2.139051819E-1,9.857301636E0,4.739144897E-1,9.871005314E0
4.636531875E0,2.245330811E-1,9.828411713E0,4.617897034E-1,9.841815972E0
4.646588875E0,2.463876343E-1,9.803713074E0,4.444258118E-1,9.816873800E0
4.656645875E0,3.038681030E-1,9.790839844E0,4.287084961E-1,9.804930986E0
4.666702875E0,3.420387268E-1,9.805958405E0,4.102967834E-1,9.820496636E0
4.676759875E0,3.582051086E-1,9.839189301E0,4.037104797E-1,9.853980878E0
4.686816875E0,3.626957703E-1,9.868827667E0,3.906875610E-1,9.883215292E0
4.696873875E0,3.261717224E-1,9.880054321E0,3.555107117E-1,9.891827397E0
4.706930875E0,2.875520325E-1,9.909243622E0,3.330574036E-1,9.919008144E0
4.716987875E0,2.959346008E-1,9.922116852E0,2.785707092E-1,9.930437138E0
4.727044875E0,2.897973633E-1,9.920470276E0,2.131567383E-1,9.926990924E0
4.737101875E0,3.365002441E-1,9.900711365E0,1.311273193E-1,9.907295913E0
4.747157875E0,4.201762390E-1,9.905800781E0,1.556762695E-2,9.914720346E0
4.757214875E0,5.126838684E-1,9.923314362E0,-1.320254517E-1,9.937426397E0
4.767271875E0,5.355862427E-1,9.906249847E0,-2.800675964E-1,9.924670096E0
4.777328875E0,5.297483826E-1,9.889784088E0,-4.691244507E-1,9.915066334E0
4.787385875E0,5.005590820E-1,9.848470001E0,-6.996450806E-1,9.885971070E0
4.797442875E0,4.287084961E-1,9.832303619E0,-8.918453979E-1,9.881972154E0
4.807499875E0,3.775149536E-1,9.866881714E0,-9.641450500E-1,9.921060829E0
4.817556875E0,3.805087280E-1,9.830806732E0,-1.053808594E0,9.894445940E0
4.827613875E0,5.020559692E-1,9.767039337E0,-1.237476654E0,9.857913881E0
4.837670875E0,5.469625854E-1,9.855655060E0,-1.456770630E0,9.977739493E0
4.847727875E0,6.481521606E-1,1.011686188E1,-1.618434448E0,1.026597903E1
4.857783875E0,8.408015442E-1,1.044752426E1,-1.659898224E0,1.061192596E1
4.867840875E0,6.021977234E-1,1.075438614E1,-1.622476044E0,1.089274492E1
4.877897875E0,6.221063232E-1,1.115465378E1,-1.537003784E0,1.127722031E1
4.887954875E0,7.229965210E-1,1.182016983E1,-1.066532135E0,1.189019048E1
4.898011875E0,5.816903687E-1,1.251727020E1,-1.193318481E0,1.258747099E1
4.908068875E0,-3.782633972E-1,1.284703445E1,-1.723815308E0,1.296768741E1
4.918125875E0,-1.100661163E0,1.272399033E1,-2.066901855E0,1.293767630E1
4.928182875E0,-1.001267853E0,1.247610580E1,-2.846929779E0,1.283591689E1
4.938239875E0,-4.391867065E-1,1.235515732E1,-3.316203918E0,1.280000022E1
4.948296875E0,1.603166199E-1,1.210412933E1,-2.156116333E0,1.229571006E1
4.958353875E0,1.627116394E-1,1.185250259E1,-2.377056885E-1,1.185600256E1
4.968410875E0,-4.129911804E-1,1.168679718E1,1.017284546E0,1.173825617E1
4.978466875E0,-5.213658142E-1,1.167452271E1,8.226892090E-1,1.171508089E1
4.988523875E0,-5.273533630E-1,1.109103607E1,-7.177574158E-1,1.112674069E1
4.998580875E0,-2.109114075E-1,1.040995239E1,-2.634072418E0,1.074010847E1
5.008637875E0,3.326083374E-1,9.677525482E0,-3.813469849E0,1.040709758E1
5.018694875E0,8.795709229E-1,9.028624878E0,-3.969445496E0,9.901828606E0
5.028751875E0,1.652114410E0,8.257428589E0,-3.642375641E0,9.175048187E0
5.038808875E0,1.786085815E0,7.936795349E0,-2.955603790E0,8.655542543E0
5.048865875E0,1.018332367E0,7.951315155E0,-1.976789246E0,8.256398078E0
5.058922875E0,2.323168945E-1,7.861950989E0,-2.119891663E0,8.146053348E0
5.068979875E0,-5.179229736E-1,7.665858765E0,-2.764451294E0,8.165526668E0
5.079036875E0,-9.352551270E-1,7.235354004E0,-3.056643677E0,7.910001282E0
5.089093875E0,-1.228645020E0,7.004833374E0,-3.150049438E0,7.778179134E0
5.099149875E0,-1.122515717E0,7.094496918E0,-3.164718933E0,7.849036500E0
5.109206875E0,-4.049079895E-1,7.231162720E0,-3.401526489E0,8.001502810E0
5.119263875E0,9.624984741E-2,7.153474274E0,-3.502716064E0,7.965580835E0
5.129320875E0,4.821473694E-1,6.950945435E0,-3.550766144E0,7.820233291E0
5.139377875E0,4.743635559E-1,6.560706940E0,-3.652853851E0,7.524043965E0
5.149434875E0,8.672964478E-1,6.396797791E0,-3.929628296E0,7.557327811E0
5.159491875E0,8.818162537E-1,6.292614441E0,-4.016298065E0,7.516997177E0
5.169548875E0,1.788780212E-1,5.814209290E0,-3.954925690E0,7.034092992E0
5.179605875E0,3.432362366E-1,5.667214966E0,-4.446952515E0,7.211832170E0
5.189662875E0,8.981323242E-3,5.358257446E0,-4.692142639E0,7.122303425E0
5.199719875E0,-2.986289978E-1,5.081333313E0,-4.958289185E0,7.105896084E0
5.209775875E0,-1.034349060E-1,5.234764252E0,-5.536985779E0,7.620476827E0
5.219832875E0,-4.593946838E-1,5.273234253E0,-5.820795593E0,7.867636513E0
5.229889875E0,-8.277786255E-2,5.871689758E0,-6.211183777E0,8.547654456E0
5.239946875E0,-4.586462402E-1,6.263125763E0,-6.515800323E0,9.049461561E0
5.250003875E0,-6.538403320E-1,6.109096069E0,-7.492668915E0,9.689615546E0
5.260060875E0,-1.416504364E0,5.539081421E0,-7.650291138E0,9.550647208E0
5.270117875E0,-7.444020081E-1,6.109994202E0,-8.255033569E0,1.029717159E1
5.280174875E0,-8.794212341E-1,6.751709747E0,-9.757459259E0,1.189819219E1
5.290231875E0,-2.064357147E0,6.477779388E0,-1.136571487E1,1.324396734E1
5.300288875E0,-1.981579285E0,6.610403595E0,-1.240814713E1,1.419810576E1
5.310345875E0,-1.345851288E0,6.860683136E0,-1.234153564E1,1.418427971E1
5.320402875E0,6.167175293E-1,7.151378632E0,-1.188019501E1,1.388025901E1
5.330459875E0,1.182690582E0,6.975793762E0,-1.076067307E1,1.287837491E1
5.340515875E0,1.438957672E0,6.728358307E0,-9.569450226E0,1.178625396E1
5.350572875E0,1.766177216E0,6.159990234E0,-7.924071808E0,1.019096539E1
5.360629875E0,1.535207520E0,4.974605255E0,-7.266040192E0,8.938618441E0
5.370686750E0,3.505709839E0,5.111121368E0,-9.036408691E0,1.095765692E1
5.380743750E0,4.590503998E0,7.287445679E0,-1.038166122E1,1.348919869E1
5.390800750E0,3.194057922E0,1.062924637E1,-9.579479370E0,1.466114966E1
5.400857750E0,1.862576752E0,1.250634293E1,-7.494315491E0,1.469838665E1
5.410914750E0,3.049009552E0,1.323457855E1,-6.780000916E0,1.517955668E1
5.420971750E0,4.713548126E0,1.415920578E1,-6.913822632E0,1.644693247E1
5.431028750E0,4.758454742E0,1.481529144E1,-7.528743896E0,1.728634538E1
5.441085750E0,4.962330780E0,1.344788498E1,-5.500461731E0,1.535335196E1
5.451142750E0,6.896907806E0,9.286688232E0,-2.913241882E0,1.192882617E1
5.461198750E0,7.441475372E0,5.554948425E0,-1.173858948E0,9.360072252E0
5.471255750E0,5.758076019E0,3.402125244E0,-1.486408997E0,6.851226702E0
5.481312750E0,3.941902771E0,3.206332397E0,-2.814147949E0,5.808493228E0
5.491369750E0,2.642604675E0,4.601730652E0,-1.564995575E0,5.532494520E0
5.501426750E0,1.890119476E0,6.507268066E0,8.999285889E-1,6.835712164E0
5.511483750E0,1.032852173E0,8.501870270E0,2.295775909E0,8.866745103E0
5.521540750E0,-6.301895142E-2,1.032747391E1,3.064128113E0,1.077263059E1
5.531597750E0,-9.306147766E-1,1.170461014E1,3.610042877E0,1.228398762E1
5.541654750E0,-1.659449158E0,1.218002151E1,3.382516022E0,1.274943568E1
5.551711750E0,-2.576442261E0,1.269779480E1,2.552791443E0,1.320563484E1
5.561768750E0,-2.793191528E0,1.327529388E1,1.653760986E0,1.366639206E1
5.571825750E0,-2.236349487E0,1.286858963E1,1.501826935E0,1.314752229E1
5.581881750E0,-1.499731293E0,1.183888092E1,1.823807373E0,1.207205735E1
5.591938750E0,-1.077160034E0,1.083925964E1,2.301763458E0,1.113319084E1
5.601995750E0,-7.934999084E-1,1.001222946E1,2.293530579E0,1.030216790E1
5.612052750E0,-5.114863586E-1,9.449399872E0,1.635648651E0,9.603547404E0
5.622109750E0,-1.559756470E-1,9.055868225E0,1.163680115E0,9.131660809E0
5.632166750E0,-4.580474854E-2,8.574768677E0,8.261320496E-1,8.614595179E0
5.642223750E0,1.074765015E-1,8.435408478E0,4.132905579E-1,8.446210776E0
5.652280750E0,3.402424622E-1,8.389454041E0,4.653822327E-1,8.409238054E0
5.662337750E0,5.328918457E-1,8.306227112E0,7.213499451E-1,8.354503474E0
5.672394750E0,6.849755859E-1,8.417146454E0,1.056802368E0,8.510838809E0
5.682451750E0,7.119195557E-1,8.659791870E0,1.504671021E0,8.818325213E0
5.692508750E0,7.197033691E-1,8.723409576E0,1.798959045E0,8.936000292E0
5.702564750E0,6.084846497E-1,8.589587860E0,1.458866272E0,8.733817263E0
5.712621750E0,3.857478333E-1,8.430917816E0,7.285350037E-1,8.471123884E0
5.722678750E0,-6.812333679E-1,8.644972687E0,5.831872559E-1,8.691360022E0
5.732735750E0,-1.371897125E0,8.850195923E0,-4.107458496E-1,8.965309908E0
5.742792750E0,-1.555714874E0,9.122330017E0,-1.276246033E0,9.341625000E0
5.752849750E0,-1.194815369E0,9.342073059E0,-1.561702423E0,9.546770515E0
5.762906750E0,-6.870712280E-1,9.186546478E0,-1.157393188E0,9.284625036E0
5.772963750E0,-4.141886902E-1,9.003177795E0,-2.200424194E-1,9.015385813E0
5.783020750E0,6.436614990E-3,8.914412384E0,7.011419678E-1,8.941945518E0
5.793077750E0,3.332070923E-1,8.783434753E0,1.211131439E0,8.872800708E0
5.803134750E0,4.746629333E-1,8.473728790E0,1.188378754E0,8.569809133E0
5.813191750E0,5.860313416E-1,8.090076599E0,9.503736877E-1,8.166760818E0
5.823248750E0,6.638694763E-1,7.736062775E0,9.107061768E-1,7.817721898E0
5.833304750E0,8.574169922E-1,7.562723236E0,9.232800293E-1,7.666967631E0
5.843361750E0,1.031205597E0,7.598199463E0,7.885601807E-1,7.708297297E0
5.853418750E0,1.092278595E0,7.760012970E0,5.577401733E-1,7.856331709E0
5.863475750E0,1.095871124E0,7.982899475E0,1.402583313E-1,8.058988147E0
5.873532750E0,1.241218872E0,8.397387543E0,-6.057902527E-1,8.510212903E0
5.883589750E0,1.258133698E0,9.207802277E0,-1.111289062E0,9.359566579E0
5.893646750E0,7.194039917E-1,1.055275543E1,-8.773255920E-1,1.061357101E1
5.903703750E0,-3.282673645E-1,1.200054474E1,-7.012916565E-1,1.202549972E1
5.913760750E0,-1.150657196E0,1.332933151E1,-8.442443848E-1,1.340551525E1
5.923817750E0,-1.791474609E0,1.440978470E1,-2.547702026E-1,1.452295370E1
5.933874750E0,-2.437980194E0,1.447265396E1,9.969268799E-1,1.471038148E1
5.943931750E0,-3.495680695E0,1.364996475E1,1.091230774E0,1.413266096E1
5.953988750E0,-4.864434357E0,1.300839890E1,-6.950047302E-1,1.390554548E1
5.964044750E0,-5.638474731E0,1.317230804E1,-2.487527161E0,1.454269191E1
5.974101750E0,-5.290298767E0,1.385294266E1,-1.351838837E0,1.489022329E1
5.984158750E0,-4.284989319E0,1.462084579E1,7.810757446E-1,1.525582985E1
5.994215750E0,-3.640729065E0,1.500779114E1,4.053570557E-1,1.544839854E1
6.004272750E0,-3.647614746E0,1.449420914E1,-1.218765564E0,1.499575211E1
6.014329750E0,-3.106639709E0,1.392658951E1,-1.449735260E0,1.434234423E1
6.024386750E0,-1.961371307E0,1.394320496E1,-2.020797729E-2,1.408049538E1
6.034443750E0,-1.389410706E0,1.358544891E1,1.553319855E0,1.374436928E1
6.044500750E0,-1.235530701E0,1.353425537E1,1.198108521E0,1.364324260E1
6.054557750E0,4.475692749E-1,1.568213882E1,-5.384303284E-1,1.569776110E1
6.064614750E0,2.426005096E0,1.577329926E1,-4.519102478E-1,1.596517125E1
6.074671750E0,4.655468903E0,1.586700439E1,2.197131042E0,1.668120511E1
6.084728750E0,5.471571808E0,1.535806274E1,4.404291229E0,1.688804224E1
6.094784750E0,4.714895325E0,1.513951721E1,5.037175140E0,1.663755850E1
6.104841750E0,3.879482574E0,1.538680298E1,4.750221863E0,1.656407856E1
6.114898750E0,3.255130920E0,1.577449677E1,3.793860626E0,1.654762835E1
6.124955750E0,2.842738495E0,1.575054657E1,2.178869019E0,1.615265766E1
6.135012750E0,2.556383972E0,1.503653137E1,3.794609070E-1,1.525701037E1
6.145069750E0,3.322341156E0,1.384021912E1,-1.589544525E0,1.432188073E1
6.155126750E0,5.057981873E0,1.286963745E1,-3.695664825E0,1.431323469E1
6.165183750E0,6.842570801E0,1.274868896E1,-4.026027832E0,1.501861330E1
6.175240750E0,7.383845215E0,1.280706757E1,-1.533411255E0,1.486248633E1
6.185297750E0,4.597389679E0,1.182121765E1,5.995033264E-1,1.269789679E1
6.195354750E0,3.858376465E0,1.004111938E1,2.550097046E0,1.105505054E1
6.205411750E0,3.400778046E0,8.454568634E0,3.441493378E0,9.741093305E0
6.215468750E0,1.328188019E0,7.523804169E0,4.167783051E0,8.702995354E0
6.225524750E0,-3.463796997E-1,6.246510315E0,5.004243622E0,8.011324749E0
6.235581750E0,-7.420069885E-1,4.861440582E0,4.161496124E0,6.442222357E0
6.245638750E0,-6.444099426E-1,4.100872192E0,3.570674744E0,5.475594492E0
6.255695750E0,-3.194357300E-1,3.634741516E0,3.111429749E0,4.795245578E0
6.265752750E0,4.384382629E-1,3.411256256E0,2.444716187E0,4.219660483E0
6.275809750E0,1.142124939E0,3.346441040E0,1.819316711E0,3.976560110E0
6.285866750E0,1.567091217E0,2.975811768E0,1.569935303E0,3.711593649E0
6.295923750E0,1.786983948E0,1.971999207E0,9.012757874E-1,2.809695810E0
6.305980750E0,2.282154236E0,1.180594940E0,9.864486694E-2,2.571334902E0
6.316037750E0,2.459685059E0,5.023553467E-1,-5.451663208E-1,2.568972129E0
6.326094750E0,2.634371796E0,-3.384461975E-1,-1.258582764E0,2.939131021E0
