"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.817880467E1,-6.756948853E-1,1.244437180E1,-4.328997803E-1,1.247021873E1
3.818886167E1,-8.196954346E-1,1.268417313E1,-6.509962463E-1,1.272729133E1
3.819891867E1,-7.984396362E-1,1.280976196E1,-1.170416107E0,1.288787730E1
3.820897667E1,-8.434959412E-1,1.278027328E1,-1.630559235E0,1.291145205E1
3.821903367E1,-7.994874573E-1,1.292277695E1,-2.157613220E0,1.312602907E1
3.822909067E1,-7.890092468E-1,1.283730469E1,-2.180066528E0,1.304498437E1
3.823914867E1,-5.415737915E-1,1.263297958E1,-1.482217712E0,1.273116038E1
3.824920567E1,-9.145980835E-2,1.248104553E1,-1.182540894E-1,1.248194081E1
3.825926267E1,4.501139832E-1,1.224798019E1,1.441203003E0,1.234069234E1
3.826931967E1,6.300398254E-1,1.178499298E1,2.927312622E0,1.215944772E1
3.827937767E1,7.607180786E-1,1.126931534E1,3.940705261E0,1.196266351E1
3.828943467E1,1.148860931E0,1.084045715E1,4.059109039E0,1.163235827E1
3.829949167E1,8.184979248E-1,1.043749512E1,3.595373383E0,1.106968622E1
3.830954967E1,1.499880981E-1,1.012793884E1,2.511028290E0,1.043565545E1
3.831960667E1,-3.623963928E-1,9.790989532E0,1.314266968E0,9.885449147E0
3.832966367E1,-6.930587769E-1,9.517657928E0,2.860551453E-1,9.547144623E0
3.833972167E1,-1.036145325E0,9.239236908E0,-2.740800476E-1,9.301194313E0
3.834977867E1,-1.236279144E0,9.066945190E0,-4.800517273E-1,9.163423534E0
3.835983567E1,-1.357527008E0,8.904083862E0,-2.718347168E-1,9.011075581E0
3.836989267E1,-1.435215454E0,8.754095764E0,1.148112488E-1,8.871708836E0
3.837995067E1,-1.495390320E0,8.564440155E0,4.990621948E-1,8.708323056E0
3.839000767E1,-1.480421448E0,8.363857269E0,8.433462524E-1,8.535630556E0
3.840006467E1,-1.424437866E0,8.196205902E0,1.040785675E0,8.383916104E0
3.841012267E1,-1.281335449E0,8.015381927E0,1.105451202E0,8.192080953E0
3.842017967E1,-1.054257660E0,7.774233398E0,1.069376221E0,7.917937209E0
3.843023667E1,-9.032217407E-1,7.538473663E0,9.035211182E-1,7.645962666E0
3.844029467E1,-7.502398682E-1,7.274273071E0,6.893165588E-1,7.345275073E0
3.845035167E1,-5.875282288E-1,7.024292908E0,5.266049194E-1,7.068464686E0
3.846040867E1,-4.701722717E-1,6.787635040E0,3.869453430E-1,6.814893844E0
3.847046667E1,-3.418890381E-1,6.563101959E0,2.775228882E-1,6.577857888E0
3.848052367E1,-2.395019531E-1,6.396648102E0,1.270857239E-1,6.402391655E0
3.849058067E1,-1.933978271E-1,6.241570587E0,-5.164260864E-2,6.244779666E0
3.850063767E1,-9.879455566E-2,6.196364594E0,-2.389031982E-1,6.201755338E0
3.851069567E1,-3.338058472E-2,6.156697083E0,-4.198768616E-1,6.171088219E0
3.852075267E1,-6.885681152E-3,6.171815643E0,-6.590794373E-1,6.206910782E0
3.853080967E1,-2.903961182E-2,6.227499847E0,-9.213340759E-1,6.295351787E0
3.854086767E1,-2.918930054E-2,6.311325531E0,-1.138532410E0,6.413262666E0
3.855092467E1,-5.418731689E-2,6.474186859E0,-1.318308563E0,6.607266395E0
3.856098167E1,-7.319778442E-2,6.732100525E0,-1.402433624E0,6.877016465E0
3.857103967E1,-7.334747314E-3,7.065008240E0,-1.459165649E0,7.214122235E0
3.858109667E1,3.742218018E-3,7.390132141E0,-1.403032379E0,7.522138454E0
3.859115367E1,4.535568237E-2,7.757468262E0,-1.265917511E0,7.860211073E0
3.860121167E1,-3.412902832E-2,8.312663727E0,-1.188827820E0,8.397312344E0
3.861126867E1,-6.586303711E-3,8.841214600E0,-9.201365662E-1,8.888969022E0
3.862132567E1,2.634521484E-2,9.321266327E0,-6.544390869E-1,9.344249062E0
3.863138267E1,-4.490661621E-4,9.887987823E0,-4.658312988E-1,9.898954601E0
3.864144067E1,-5.104385376E-2,1.048045578E1,-3.728746033E-1,1.048721099E1
3.865149767E1,-1.907034302E-1,1.099179245E1,-3.638932800E-1,1.099946760E1
3.866155467E1,-1.859133911E-1,1.147379013E1,-4.164340210E-1,1.148284987E1
3.867161267E1,1.047821045E-3,1.185684357E1,-4.552033997E-1,1.186557839E1
3.868166967E1,2.574645996E-1,1.219783447E1,-3.360511780E-1,1.220517858E1
3.869172667E1,6.279441833E-1,1.241054214E1,-5.478607178E-2,1.242653901E1
3.870178467E1,8.882528687E-1,1.282158737E1,2.478845215E-1,1.285470897E1
3.871184167E1,1.093476105E0,1.326661194E1,8.243357849E-1,1.333709908E1
3.872189867E1,1.378782806E0,1.366268829E1,1.600621490E0,1.382505272E1
3.873195567E1,1.604962463E0,1.400622391E1,2.210902405E0,1.427018928E1
3.874201367E1,1.627415771E0,1.428614182E1,2.330054626E0,1.456610739E1
3.875207067E1,1.448687439E0,1.438793015E1,2.027533722E0,1.460212732E1
3.876212767E1,1.343605957E0,1.417627029E1,1.728455658E0,1.434431858E1
3.877218567E1,1.411414948E0,1.402538406E1,1.641336823E0,1.419145788E1
3.878224267E1,1.513352966E0,1.370774460E1,1.890119476E0,1.391995154E1
3.879229967E1,1.726509705E0,1.324999649E1,2.447859650E0,1.358437557E1
3.880235767E1,1.854493561E0,1.269614822E1,2.965782623E0,1.316917585E1
3.881241467E1,2.113904114E0,1.208856171E1,3.324287109E0,1.271427542E1
3.882247167E1,2.279908905E0,1.140268799E1,3.369942169E0,1.210684881E1
3.883252967E1,2.326611786E0,1.074765015E1,3.102598114E0,1.142590133E1
3.884258667E1,2.270628204E0,1.016491196E1,2.602637787E0,1.073568400E1
3.885264367E1,2.100731506E0,9.741292877E0,1.922751617E0,1.014903116E1
3.886270167E1,1.928140411E0,9.478738861E0,1.238225098E0,9.751790463E0
3.887275867E1,1.683399353E0,9.313332825E0,7.454498291E-1,9.493560825E0
3.888281567E1,1.413211212E0,9.233399048E0,4.040098572E-1,9.349654960E0
3.889287267E1,1.243763580E0,9.154213715E0,1.630110168E-1,9.239759151E0
3.890293067E1,1.152902527E0,9.209149475E0,-3.293151855E-2,9.281093835E0
3.891298767E1,9.030720520E-1,9.422755280E0,-4.894821167E-2,9.466057897E0
3.892304467E1,5.310955811E-1,9.686357117E0,1.074765015E-1,9.701501322E0
3.893310267E1,7.813751221E-2,1.007315277E1,5.057981873E-1,1.008614614E1
3.894315967E1,-1.749861145E-1,1.029124924E1,1.451381836E0,1.039456301E1
3.895321667E1,-2.047741699E-1,1.028825546E1,2.394121399E0,1.056512897E1
3.896327467E1,-2.799179077E-2,1.003827530E1,2.966830444E0,1.046756120E1
3.897333167E1,1.520837402E-1,9.648336182E0,3.149300995E0,1.015044912E1
3.898338867E1,3.019221497E-1,9.138795776E0,2.991229706E0,9.620613306E0
3.899344567E1,2.285746765E-1,8.735534363E0,2.605631561E0,9.118723749E0
3.900350367E1,-2.245330811E-2,8.370593262E0,1.986818390E0,8.603184470E0
3.901356067E1,-3.474275208E-1,7.968679047E0,1.244212646E0,8.072708142E0
3.902361767E1,-5.846841431E-1,7.613617401E0,5.010081482E-1,7.652452851E0
3.903367567E1,-7.355703735E-1,7.286846924E0,-1.216969299E-1,7.324889897E0
3.904373267E1,-8.342152405E-1,6.927593994E0,-4.781057739E-1,6.994001626E0
3.905378967E1,-7.702981567E-1,6.760092316E0,-7.646099854E-1,6.846666035E0
3.906384767E1,-7.427554321E-1,6.585555267E0,-8.243357849E-1,6.678379541E0
3.907390467E1,-6.715036011E-1,6.467450867E0,-8.454418945E-1,6.556951258E0
3.908396167E1,-5.514532471E-1,6.418502655E0,-8.867559814E-1,6.502892678E0
3.909401967E1,-5.457650757E-1,6.465953979E0,-9.916877747E-1,6.564287092E0
3.910407667E1,-5.246589661E-1,6.542295227E0,-1.217118988E0,6.675198312E0
3.911413367E1,-5.228627014E-1,6.638844452E0,-1.416953430E0,6.808479866E0
3.912419167E1,-5.777984619E-1,6.893464966E0,-1.459315338E0,7.069887662E0
3.913424867E1,-6.129753113E-1,7.133116608E0,-1.468895416E0,7.308539185E0
3.914430571E1,-6.909631348E-1,7.406298523E0,-1.329385529E0,7.556318796E0
3.915436271E1,-7.406597900E-1,7.786507874E0,-1.107846222E0,7.899721833E0
3.916442071E1,-6.640191650E-1,8.200846252E0,-7.214996338E-1,8.259259194E0
3.917447771E1,-5.595364380E-1,8.606502686E0,-2.953358459E-1,8.629727271E0
3.918453471E1,-5.164260864E-1,8.996741180E0,-9.699829102E-2,9.012072816E0
3.919459271E1,-5.677693176E-1,9.379944305E0,-8.367599487E-2,9.397484708E0
3.920464971E1,-6.656657410E-1,9.738448792E0,-2.695893860E-1,9.764894991E0
3.921470671E1,-6.947053528E-1,1.008587631E1,-4.164340210E-1,1.011834640E1
3.922476471E1,-5.194198608E-1,1.071471863E1,-5.941145325E-1,1.074374071E1
3.923482171E1,-3.617976379E-1,1.122590561E1,-7.298822021E-1,1.125542457E1
3.924487871E1,-3.203338623E-2,1.167976181E1,-7.604187012E-1,1.170453325E1
3.925493571E1,-3.382965088E-2,1.223884918E1,-8.646020508E-1,1.226939731E1
3.926499371E1,6.346801758E-2,1.254481293E1,-4.297563171E-1,1.255233246E1
3.927505071E1,1.736389160E-1,1.302770874E1,3.192860413E-1,1.303277749E1
3.928510771E1,2.031275940E-1,1.355880432E1,1.078956299E0,1.360318279E1
3.929516571E1,1.323248291E-1,1.389874741E1,1.638193359E0,1.399558383E1
3.930522271E1,-1.541793823E-2,1.420950119E1,1.655108185E0,1.430557740E1
3.931527971E1,-3.959266663E-1,1.425410843E1,1.361718292E0,1.432447701E1
3.932533771E1,-8.753796387E-1,1.420096893E1,1.147064667E0,1.427408720E1
3.933539471E1,-1.351240082E0,1.424363022E1,1.097817078E0,1.434963602E1
3.934545171E1,-1.826352081E0,1.421608749E1,1.129850464E0,1.437738737E1
3.935550971E1,-2.166594543E0,1.406684784E1,1.127904510E0,1.427734249E1
3.936556671E1,-2.373464355E0,1.369247635E1,1.171763306E0,1.394597687E1
3.937562371E1,-2.245181122E0,1.308204575E1,1.528172150E0,1.336099058E1
3.938568071E1,-1.926044769E0,1.242730728E1,2.039957886E0,1.274005663E1
3.939573871E1,-1.597627716E0,1.177406570E1,2.412982178E0,1.212450084E1
3.940579571E1,-1.285975800E0,1.113699051E1,2.597398682E0,1.150794383E1
3.941585271E1,-1.156195679E0,1.054946228E1,2.354304199E0,1.087063435E1
3.942591071E1,-1.300345917E0,1.005054977E1,1.626817017E0,1.026406274E1
3.943596771E1,-1.533111877E0,9.671537933E0,8.307723999E-1,9.827474793E0
3.944602471E1,-1.698517914E0,9.345964966E0,2.941383362E-1,9.503606768E0
3.945608271E1,-1.755249939E0,9.120084686E0,-4.520599365E-2,9.287566453E0
3.946613971E1,-1.840422821E0,9.059011688E0,-2.993774414E-2,9.244119493E0
3.947619671E1,-1.998943176E0,9.084309082E0,2.538720703E-1,9.305100555E0
3.948625471E1,-2.075583801E0,9.096733246E0,8.056246948E-1,9.365235449E0
3.949631171E1,-1.930385742E0,9.125473480E0,1.506766663E0,9.448333246E0
3.950636871E1,-1.665885773E0,9.036408691E0,2.136956177E0,9.433898407E0
3.951642571E1,-1.270557861E0,8.801397400E0,2.526146851E0,9.244475722E0
3.952648371E1,-9.906399536E-1,8.563392334E0,2.635269928E0,9.014305485E0
3.953654071E1,-6.834786987E-1,8.287965088E0,2.506986694E0,8.685763681E0
3.954659771E1,-3.417393494E-1,7.910599823E0,2.144141235E0,8.203152868E0
3.955665571E1,-5.987548828E-2,7.418123932E0,1.730102234E0,7.617440612E0
3.956671271E1,2.402503967E-1,7.056026917E0,1.373094635E0,7.192400502E0
3.957676971E1,4.227209473E-1,6.813680878E0,9.677375793E-1,6.895031264E0
3.958682771E1,6.228547668E-1,6.461313629E0,7.297325134E-1,6.532153658E0
3.959688471E1,6.691085815E-1,6.361620941E0,3.629951477E-1,6.407003416E0
3.960694171E1,6.670129395E-1,6.234984283E0,-5.688171387E-3,6.270563582E0
3.961699971E1,7.168592834E-1,6.145620117E0,-2.264790344E-1,6.191431709E0
3.962705671E1,6.453080750E-1,6.165528717E0,-3.378474426E-1,6.208406218E0
3.963711371E1,5.920188904E-1,6.244714050E0,-4.424798584E-1,6.288300912E0
3.964717071E1,5.909710693E-1,6.317612457E0,-6.002517700E-1,6.373521488E0
3.965722871E1,5.795947266E-1,6.418502655E0,-7.291337585E-1,6.485733761E0
3.966728571E1,5.822891235E-1,6.529272308E0,-9.132508850E-1,6.618495651E0
3.967734271E1,6.248007202E-1,6.690636749E0,-1.046324158E0,6.800719836E0
3.968740071E1,7.565267944E-1,6.886878662E0,-1.132544861E0,7.020262699E0
3.969745771E1,9.497749329E-1,7.117399292E0,-1.155896301E0,7.272932102E0
3.970751471E1,1.090182953E0,7.450905762E0,-1.126707001E0,7.614063580E0
3.971757271E1,1.376537476E0,7.806715851E0,-9.312135315E-1,7.981655620E0
3.972762971E1,1.588496704E0,8.248896332E0,-6.167175293E-1,8.423060785E0
3.973768671E1,1.756447449E0,8.709488525E0,-3.517684937E-1,8.891796168E0
3.974774471E1,1.702709198E0,9.002129974E0,-5.688171387E-2,9.161921099E0
3.975780171E1,1.616937561E0,9.448801117E0,1.465452576E-1,9.587273081E0
3.976785871E1,1.462458801E0,9.898016968E0,2.423460388E-1,1.000840933E1
3.977791571E1,1.152303772E0,1.021101608E1,3.363505554E-1,1.028133187E1
3.978797371E1,7.714956665E-1,1.078402451E1,1.922003174E-1,1.081329418E1
3.979803071E1,4.466711426E-1,1.124042542E1,1.948947144E-1,1.125098496E1
3.980808771E1,2.676434326E-1,1.165341660E1,2.183958435E-1,1.165853542E1
3.981814571E1,2.254312134E-1,1.200817886E1,2.803669739E-1,1.201356668E1
3.982820271E1,3.510200500E-1,1.218975128E1,5.583389282E-1,1.220757936E1
3.983825971E1,6.457571411E-1,1.226369751E1,1.037193146E0,1.232440865E1
3.984831771E1,1.035995636E0,1.240635086E1,1.475781097E0,1.253669647E1
3.985837471E1,1.278491364E0,1.257729538E1,1.696272583E0,1.275540042E1
3.986843171E1,1.118474121E0,1.284838165E1,1.420845337E0,1.297500277E1
3.987848971E1,5.275030518E-1,1.308279419E1,8.324189758E-1,1.311985841E1
3.988854671E1,1.654060364E-1,1.328906525E1,4.891827393E-1,1.329909448E1
3.989860371E1,4.236190796E-2,1.357332413E1,4.688250732E-1,1.358148443E1
3.990866071E1,1.707948303E-1,1.368813538E1,1.180894318E0,1.374004121E1
3.991871871E1,4.584965515E-1,1.376956604E1,1.924098816E0,1.391090667E1
3.992877571E1,5.661227417E-1,1.377839767E1,2.585273895E0,1.403026652E1
3.993883271E1,5.842350769E-1,1.351763992E1,3.326532440E0,1.393318836E1
3.994889071E1,6.721023560E-1,1.314072372E1,3.991000671E0,1.374985192E1
3.995894771E1,8.364605713E-1,1.273162445E1,4.511318665E0,1.353314167E1
3.996900471E1,9.009764099E-1,1.223271194E1,4.749024353E0,1.315310733E1
3.997906271E1,1.028361511E0,1.162542480E1,4.584217072E0,1.253886261E1
3.998911971E1,8.890013123E-1,1.116408417E1,3.966451721E0,1.188107057E1
3.999917671E1,4.819976807E-1,1.065589096E1,3.122207336E0,1.111433815E1
4.000923471E1,7.783813477E-2,1.025472519E1,2.261197815E0,1.050135530E1
4.001929171E1,-3.059637451E-1,9.944270782E0,1.518741760E0,1.006422932E1
4.002934871E1,-5.257067871E-1,9.665251007E0,9.831555176E-1,9.729339105E0
4.003940571E1,-6.370751953E-1,9.432934113E0,6.658154297E-1,9.477838412E0
4.004946371E1,-6.935078430E-1,9.254804535E0,5.828878784E-1,9.299038573E0
4.005952071E1,-6.090834045E-1,9.073381805E0,7.875123596E-1,9.127837405E0
4.006957771E1,-3.534150696E-1,8.851393433E0,1.190175018E0,8.938041423E0
4.007963571E1,-1.475930786E-1,8.626710663E0,1.522633667E0,8.761297499E0
4.008969271E1,5.628295898E-2,8.416248322E0,1.741777954E0,8.594777136E0
4.009974971E1,1.474433899E-1,8.156538391E0,1.774859161E0,8.348711465E0
4.010980771E1,2.806663513E-1,7.727829895E0,1.673819275E0,7.912003504E0
4.011986471E1,2.799179077E-1,7.419022064E0,1.298699341E0,7.537032732E0
4.012992171E1,2.637515259E-1,7.063062286E0,1.087787933E0,7.151202439E0
4.013997971E1,1.055305481E-1,6.844067688E0,7.110214233E-1,6.881711319E0
4.015003629E1,-1.354682922E-1,6.606661377E0,3.516188049E-1,6.617398431E0
4.016009329E1,-3.607498169E-1,6.442153473E0,2.035766602E-2,6.452278375E0
4.017015029E1,-5.186714172E-1,6.383026428E0,-2.218386841E-1,6.407905962E0
4.018020829E1,-5.959107971E-1,6.369105377E0,-3.393443298E-1,6.405916606E0
4.019026529E1,-6.328839111E-1,6.361471252E0,-4.020639038E-1,6.405506531E0
4.020032229E1,-6.412664795E-1,6.383475494E0,-4.749623108E-1,6.433161842E0
4.021038029E1,-6.292913818E-1,6.489305420E0,-4.562512207E-1,6.535691062E0
4.022043729E1,-6.092330933E-1,6.699917450E0,-3.591032410E-1,6.737136924E0
4.023049429E1,-5.873785400E-1,6.897356873E0,-3.284170532E-1,6.930108451E0
4.024055229E1,-6.104306030E-1,7.141948242E0,-3.067121887E-1,7.174546856E0
4.025060929E1,-6.762936401E-1,7.387587433E0,-2.688409424E-1,7.423348073E0
4.026066629E1,-7.728428650E-1,7.667655029E0,-1.916015625E-1,7.708886489E0
4.027072429E1,-8.303233337E-1,8.038284302E0,-7.843688965E-2,8.081435745E0
4.028078129E1,-8.916957092E-1,8.396040344E0,4.775070190E-2,8.443393561E0
4.029083829E1,-8.728349304E-1,8.752299500E0,2.174977112E-1,8.798402844E0
4.030089529E1,-7.870632935E-1,9.087003479E0,3.140469360E-1,9.126430098E0
4.031095329E1,-6.767427063E-1,9.455537109E0,3.240760803E-1,9.485261621E0
4.032101029E1,-5.819897461E-1,9.804910583E0,3.528163147E-1,9.828502580E0
4.033106729E1,-3.694317627E-1,1.022508682E1,4.254153442E-1,1.024059855E1
4.034112529E1,-1.121168518E-1,1.064107178E1,4.623884583E-1,1.065170324E1
4.035118229E1,6.870712280E-2,1.102053268E1,4.080514526E-1,1.102829848E1
4.036123929E1,1.445993042E-1,1.139714951E1,4.650828552E-1,1.140755135E1
4.037129729E1,-3.233276367E-2,1.169233566E1,5.200186157E-1,1.170393857E1
4.038135429E1,-3.640429688E-1,1.187420746E1,7.068301392E-1,1.190079573E1
4.039141129E1,-5.240602112E-1,1.206805435E1,1.138981476E0,1.213300679E1
4.040146929E1,-5.077441406E-1,1.221444992E1,1.645827484E0,1.233528837E1
4.041152629E1,-3.514691162E-1,1.233854187E1,2.157313843E0,1.253064839E1
4.042158329E1,-2.291734314E-1,1.248897903E1,2.496807861E0,1.273817755E1
4.043164029E1,-2.368075562E-1,1.267504211E1,2.543959808E0,1.292998461E1
4.044169829E1,-4.867877197E-1,1.294088928E1,2.405198364E0,1.317150549E1
4.045175529E1,-6.785389709E-1,1.317111053E1,2.092348938E0,1.335351983E1
4.046181229E1,-8.605604553E-1,1.330987198E1,1.938768311E0,1.347783658E1
4.047187029E1,-9.677375793E-1,1.335208420E1,1.870959320E0,1.351721707E1
4.048192729E1,-1.018781433E0,1.332768494E1,1.992656250E0,1.351428061E1
4.049198429E1,-7.884104919E-1,1.312919769E1,2.341430969E0,1.335963031E1
4.050204229E1,-4.513114929E-1,1.278206955E1,2.820734253E0,1.309738622E1
4.051209929E1,9.759704590E-2,1.224378891E1,3.376378784E0,1.270117419E1
4.052215629E1,6.424639893E-1,1.163769928E1,3.886967010E0,1.228646886E1
4.053221429E1,8.927435303E-1,1.095796280E1,3.983965302E0,1.169384108E1
4.054227129E1,9.307644653E-1,1.044438080E1,3.484304352E0,1.104951535E1
4.055232829E1,3.893403625E-1,1.007824219E1,2.457739105E0,1.038089751E1
4.056238529E1,-4.149371338E-1,9.854307861E0,1.319805450E0,9.950951848E0
4.057244329E1,-9.577084351E-1,9.732461243E0,3.842509460E-1,9.787014666E0
4.058250029E1,-1.237326965E0,9.673633575E0,-1.251397705E-1,9.753246871E0
4.059255729E1,-1.375040588E0,9.663903809E0,-4.445755005E-2,9.761339555E0
4.060261529E1,-1.402283936E0,9.620045013E0,3.323089600E-1,9.727388937E0
4.061267229E1,-1.364861755E0,9.558822327E0,7.542814636E-1,9.685188300E0
4.062272929E1,-1.231339417E0,9.458231506E0,1.389859772E0,9.638778458E0
4.063278729E1,-1.033450928E0,9.365274811E0,2.013313293E0,9.634823481E0
4.064284429E1,-8.611592102E-1,9.246421967E0,2.380499725E0,9.586693555E0
4.065290129E1,-6.598278809E-1,9.038055267E0,2.488874359E0,9.397675852E0
4.066295929E1,-3.930825806E-1,8.723409576E0,2.329605560E0,9.037668428E0
4.067301629E1,-2.151026917E-1,8.373886414E0,2.043700104E0,8.622351938E0
4.068307329E1,-8.726852417E-2,8.029302979E0,1.755699005E0,8.219476937E0
4.069313129E1,1.459465027E-1,7.626640320E0,1.551523590E0,7.784225613E0
4.070318829E1,2.815644836E-1,7.296277313E0,1.244811401E0,7.407057217E0
4.071324529E1,2.695893860E-1,6.956932983E0,8.321195984E-1,7.011705784E0
4.072330229E1,4.996609497E-1,6.660399628E0,6.316864014E-1,6.708920329E0
4.073336029E1,6.496490479E-1,6.489155731E0,4.456233215E-1,6.536800910E0
4.074341729E1,7.102729797E-1,6.357729034E0,1.872605896E-1,6.400021305E0
4.075347429E1,7.357200623E-1,6.247258759E0,-1.871109009E-2,6.290459134E0
4.076353229E1,6.815327454E-1,6.257736969E0,-1.692979431E-1,6.297016806E0
4.077358929E1,6.589297485E-1,6.351442108E0,-1.600172424E-1,6.387535580E0
4.078364629E1,5.617817688E-1,6.451883240E0,-1.598675537E-1,6.478267803E0
4.079370429E1,5.236111450E-1,6.602619781E0,-2.038760376E-1,6.626486403E0
4.080376129E1,4.240681458E-1,6.868466949E0,-2.406994629E-1,6.885754008E0
4.081381829E1,4.114942932E-1,7.197931824E0,-2.776725769E-1,7.215029602E0
4.082387629E1,3.956272888E-1,7.520660706E0,-2.389031982E-1,7.534847917E0
4.083393329E1,4.649331665E-1,7.832761688E0,-7.963439941E-2,7.846952284E0
4.084399029E1,6.081852722E-1,8.125852203E0,8.397537231E-2,8.149013144E0
4.085404729E1,7.864645386E-1,8.377478943E0,3.854484558E-1,8.423137801E0
4.086410529E1,9.078620911E-1,8.486003265E0,7.494914246E-1,8.567275086E0
4.087416229E1,1.152154083E0,8.955277405E0,6.212081909E-1,9.050433804E0
4.088421929E1,1.018631744E0,9.175768890E0,4.471202087E-1,9.242957419E0
4.089427729E1,8.523275757E-1,9.652527466E0,1.609153748E-1,9.691421079E0
4.090433429E1,7.821235657E-1,1.018811371E1,-7.933502197E-2,1.021839871E1
4.091439129E1,7.554789734E-1,1.064092209E1,-9.969268799E-2,1.066817276E1
4.092444929E1,7.129673767E-1,1.107726471E1,4.266128540E-2,1.110026738E1
4.093450629E1,6.869215393E-1,1.172451874E1,2.339634705E-1,1.174695449E1
4.094456329E1,6.908134460E-1,1.208167603E1,7.490423584E-1,1.212456940E1
4.095462129E1,7.439529419E-1,1.222043747E1,1.303489380E0,1.231225578E1
4.096467829E1,9.180409241E-1,1.249915787E1,1.771266632E0,1.265737461E1
4.097473529E1,1.056802368E0,1.264974472E1,2.249971161E0,1.289167340E1
4.098479229E1,9.523196411E-1,1.289478516E1,2.219883728E0,1.311908079E1
4.099485029E1,5.743556213E-1,1.312276108E1,1.875749359E0,1.326857861E1
4.100490729E1,1.884580994E-1,1.334145630E1,1.558558960E0,1.343350582E1
4.101496429E1,9.834548950E-2,1.345013031E1,1.748963013E0,1.356372179E1
4.102502229E1,2.553689575E-1,1.365610199E1,2.203867035E0,1.383514961E1
4.103507929E1,3.809577942E-1,1.366523300E1,2.705024872E0,1.393559763E1
4.104513629E1,4.875361633E-1,1.347961899E1,3.160377960E0,1.385372904E1
4.105519429E1,6.251000977E-1,1.322769287E1,3.525169373E0,1.370362828E1
4.106525129E1,8.032296753E-1,1.286993683E1,3.901187439E0,1.347218302E1
4.107530829E1,1.079255676E0,1.243509109E1,4.234394531E0,1.318053035E1
4.108536629E1,1.265917511E0,1.195728470E1,4.140390015E0,1.271699784E1
4.109542329E1,1.321302338E0,1.143217667E1,3.653153229E0,1.207418866E1
4.110548029E1,1.201701050E0,1.094628708E1,3.031046906E0,1.142158183E1
4.111553729E1,9.066645813E-1,1.058868073E1,2.335742798E0,1.088107966E1
4.112559529E1,5.731581116E-1,1.038794815E1,1.671274567E0,1.053713128E1
4.113565229E1,4.105961609E-1,1.025457550E1,1.242715759E0,1.033775848E1
4.114570967E1,4.257147217E-1,1.011162277E1,9.852511597E-1,1.016842505E1
4.115576767E1,5.827381897E-1,1.004546036E1,9.978250122E-1,1.011170175E1
4.116582467E1,7.966433716E-1,9.959988098E0,1.239422607E0,1.006837484E1
4.117588167E1,9.726773071E-1,9.832153931E0,1.661095734E0,1.001881186E1
4.118593967E1,1.159937897E0,9.815388794E0,2.052382050E0,1.009453244E1
4.119599667E1,1.313069458E0,9.581575012E0,2.594704285E0,1.001315242E1
4.120605367E1,1.347647552E0,9.334139557E0,2.803370361E0,9.838760114E0
4.121611167E1,1.227447510E0,9.045090637E0,2.733615417E0,9.528533217E0
4.122616867E1,1.015787659E0,8.729397125E0,2.564766541E0,9.154901755E0
4.123622567E1,6.866221619E-1,8.432265015E0,2.093696136E0,8.715394815E0
4.124628367E1,3.806584167E-1,8.068371735E0,1.564696198E0,8.227502505E0
4.125634067E1,6.930587769E-2,7.695497131E0,1.060993652E0,7.768602637E0
4.126639767E1,-1.995350647E-1,7.386689301E0,6.514453125E-1,7.418043816E0
4.127645467E1,-4.010160828E-1,7.125033417E0,3.965254211E-1,7.147317504E0
4.128651267E1,-4.998106384E-1,6.938521271E0,1.945953369E-1,6.959220893E0
4.129656967E1,-6.262976074E-1,6.778204651E0,-2.140548706E-2,6.807111368E0
4.130662667E1,-6.508465576E-1,6.625671844E0,-2.164498901E-1,6.661079431E0
4.131668467E1,-6.346801758E-1,6.608008575E0,-3.297642517E-1,6.646603698E0
4.132674167E1,-6.667135620E-1,6.690636749E0,-4.775070190E-1,6.740707681E0
4.133679867E1,-7.447013855E-1,6.761589203E0,-5.586383057E-1,6.825375115E0
4.134685667E1,-7.473957825E-1,6.856641541E0,-5.523513794E-1,6.919337087E0
4.135691367E1,-6.512956238E-1,6.999145203E0,-5.761518860E-1,7.052954739E0
4.136697067E1,-6.194119263E-1,7.181915131E0,-5.406756592E-1,7.228824679E0
4.137702867E1,-5.860313416E-1,7.402107239E0,-4.878355408E-1,7.441277298E0
4.138708567E1,-5.673202515E-1,7.650291138E0,-4.267625427E-1,7.683159053E0
4.139714267E1,-5.903723145E-1,7.927065582E0,-2.880010986E-1,7.954234900E0
4.140719967E1,-5.915698242E-1,8.269253998E0,-4.924758911E-2,8.290533268E0
4.141725767E1,-6.298901367E-1,8.602311401E0,1.889071655E-1,8.627410327E0
4.142731467E1,-6.566844177E-1,8.884474640E0,3.299139404E-1,8.914817287E0
4.143737167E1,-6.551875305E-1,9.150321808E0,3.710783386E-1,9.181250406E0
4.144742967E1,-5.780978394E-1,9.400301971E0,4.065545654E-1,9.426831964E0
4.145748667E1,-4.787045288E-1,9.657317505E0,3.694317627E-1,9.676229599E0
4.146754367E1,-5.474116516E-1,9.912237396E0,1.215472412E-1,9.928085588E0
4.147760167E1,-4.881349182E-1,1.021625519E1,-1.119671631E-1,1.022852298E1
4.148765867E1,-5.385800171E-1,1.053015244E1,-2.992277527E-1,1.054816174E1
